ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
7,CHIAPAS,96,TILA,18,77,324,2490,424,18774,275,249,8074,327,542,158,43,7,1,8,5,21,52,27,,,,10,1799,33610,43283
7,CHIAPAS,97,TONALA,43,123,1115,2338,307,6522,1881,462,16279,1420,3445,495,147,45,5,8,136,26,129,45,,,,13,1145,35963,69933
7,CHIAPAS,98,TOTOLAPA,4,11,37,82,2654,40,168,28,1230,68,48,9,2,1,1,2,0,0,0,1,,,,0,185,4556,5513
7,CHIAPAS,99,LA TRINITARIA,36,97,357,2011,166,7695,476,849,27972,1404,584,196,11,6,2,3,15,5,30,28,,,,165,1884,43859,60466
7,CHIAPAS,100,TUMBALA,12,43,252,528,127,8993,434,477,5332,413,398,264,2,4,2,0,5,8,21,5,,,,3,1775,19043,23967
7,CHIAPAS,101,TUXTLA CHICO,22,56,998,3954,204,2259,536,481,4759,2489,1342,967,80,33,4,6,0,0,0,0,,,,11,1135,19258,31749
7,CHIAPAS,102,TUXTLA GUTIERREZ,235,734,17876,25394,3254,3602,4744,20136,80496,5944,7773,3486,2477,549,118,99,865,67,214,591,,,,342,8935,186962,454063
7,CHIAPAS,103,TUZANTAN,16,40,382,830,263,2810,4913,191,4934,240,230,94,30,1,3,1,6,10,9,13,,,,5,566,15531,21798
7,CHIAPAS,104,TZIMOL,7,22,93,438,61,4329,2555,50,1229,155,71,16,16,1,1,1,11,11,13,5,,,,89,351,9496,12081
7,CHIAPAS,105,UNION JUAREZ,8,21,181,305,71,1897,291,385,4043,698,158,59,2,1,0,1,0,0,0,0,,,,5,605,8702,12058
7,CHIAPAS,107,VILLACOMALTITLAN,16,41,270,236,133,3843,912,289,5033,3155,191,314,31,1,2,0,3,7,13,4,,,,3,434,14874,22480
7,CHIAPAS,108,VILLA CORZO,24,81,619,1182,339,10217,1573,717,11205,1163,354,487,16,8,2,0,25,55,18,17,,,,13,2376,30386,46354
7,CHIAPAS,109,VILLAFLORES,46,137,992,2094,710,21458,998,1055,19071,1607,393,298,70,13,7,2,42,15,94,23,,,,12,2739,51693,79970
7,CHIAPAS,110,YAJALON,13,45,197,420,122,7679,367,239,9805,849,877,122,15,3,1,0,13,8,36,12,,,,7,1135,21907,27202
7,CHIAPAS,111,ZINACANTAN,15,55,71,22508,52,153,160,107,4062,696,346,71,16,12,2,5,0,0,2,4,,,,0,488,28755,31106
7,CHIAPAS,112,ALDAMA,2,8,11,1028,5,1350,13,12,86,14,9,3,1,1,0,0,0,0,0,0,,,,0,173,2706,4249
7,CHIAPAS,113,BENEMERITO DE LAS AMERICAS,6,24,50,244,53,91,2688,61,4282,164,117,31,1,0,0,2,0,0,0,0,,,,1,287,8072,13087
7,CHIAPAS,114,MARAVILLA TENEJAPA,5,25,218,553,145,516,1648,147,1088,279,73,87,0,0,0,0,1,1,0,2,,,,3,1991,6752,9069
7,CHIAPAS,115,MARQUES DE COMILLAS,5,18,31,86,37,16,3895,19,2255,64,39,5,1,0,0,0,0,0,0,0,,,,0,116,6564,8079
7,CHIAPAS,116,MONTECRISTO DE GUERRERO,4,11,193,447,35,71,882,216,1614,210,286,28,3,1,0,0,0,1,1,1,,,,0,510,4499,5635
7,CHIAPAS,117,SAN ANDRES DURAZNAL,1,6,97,469,45,161,418,67,114,442,28,91,1,0,0,0,0,4,0,1,,,,0,1150,3088,3711
7,CHIAPAS,118,SANTIAGO EL PINAR,1,4,9,73,4,2148,12,7,57,3,3,10,0,0,0,0,0,0,0,0,,,,0,24,2350,2673
7,CHIAPAS,119,CAPITAN LUIS ANGEL VIDAL,2,6,8,101,33,583,301,16,1100,64,22,5,0,0,0,0,0,1,4,1,,,,0,75,2314,2811
7,CHIAPAS,120,RINCON CHAMULA SAN PEDRO,2,8,92,749,271,211,46,91,1009,108,33,67,11,2,0,9,0,0,0,0,,,,1,890,3590,5125
7,CHIAPAS,121,EL PARRAL,5,18,8,25,4,10,38,4,56,1,26,4,0,0,0,0,0,0,0,0,,,,0,9,185,11588
7,CHIAPAS,122,EMILIANO ZAPATA,4,13,285,102,20,592,334,365,1005,332,185,46,19,3,0,1,4,3,1,1,,,,1,170,3469,8457
7,CHIAPAS,123,MEZCALAPA,14,34,87,450,43,2210,219,124,4960,224,3864,108,6,2,1,0,0,0,0,0,,,,1,596,12895,16726
8,CHIHUAHUA,1,AHUMADA,15,24,896,1137,60,2098,127,73,1058,33,6,10,14,4,5,2,2,3,32,19,,,,1,204,5784,9922
8,CHIHUAHUA,2,ALDAMA,20,39,3659,842,107,330,170,2177,2581,403,37,87,13,13,13,0,3,2,2,24,,,,2,512,10977,21401
8,CHIHUAHUA,3,ALLENDE,15,18,1324,1875,37,87,260,804,505,90,7,26,3,15,5,1,4,0,1,1,,,,0,171,5216,7459
8,CHIHUAHUA,4,AQUILES SERDAN,3,21,1492,1833,34,163,35,384,1331,173,298,36,4,35,2,0,2,0,0,12,,,,1,247,6082,13607
8,CHIHUAHUA,5,ASCENSION,20,32,2005,998,1143,87,73,950,1994,43,15,42,13,13,14,3,0,1,3,6,,,,1,344,7748,18655
8,CHIHUAHUA,6,BACHINIVA,17,17,1678,235,22,119,43,295,1081,8,10,14,1,7,4,0,1,0,1,4,,,,0,161,3684,5786
8,CHIHUAHUA,7,BALLEZA,14,25,1184,5134,33,53,184,299,781,16,21,10,20,46,5,3,6,1,0,2,,,,0,528,8326,13631
8,CHIHUAHUA,8,BATOPILAS DE MANUEL GOMEZ MORIN,11,17,314,2523,58,45,48,79,674,114,54,20,1,28,17,5,1,0,1,2,,,,6,557,4547,8145
8,CHIHUAHUA,9,BOCOYNA,22,42,4242,2528,42,129,59,4172,885,58,33,142,12,47,11,2,0,0,1,6,,,,1,772,13142,21351
8,CHIHUAHUA,10,BUENAVENTURA,26,39,2010,3730,68,164,113,214,2292,95,39,33,58,80,8,3,0,2,3,13,,,,1,418,9344,19342
8,CHIHUAHUA,11,CAMARGO,40,76,11562,2202,157,223,140,2693,2167,88,32,97,30,47,21,2,1,1,1,5,,,,3,482,19954,39565
8,CHIHUAHUA,12,CARICHI,16,19,1936,2139,24,51,18,34,431,19,32,16,3,20,6,5,0,1,0,5,,,,0,338,5078,7720
8,CHIHUAHUA,13,CASAS GRANDES,12,23,867,1100,65,227,120,1269,1470,131,25,29,121,14,3,0,64,1,4,31,,,,3,256,5800,10997
8,CHIHUAHUA,14,CORONADO,6,7,953,420,6,14,21,40,111,6,4,8,1,4,0,1,0,0,0,1,,,,0,43,1633,1979
8,CHIHUAHUA,15,COYAME DEL SOTOL,3,4,551,578,1,1,1,6,103,376,1,1,0,1,0,0,0,0,0,1,,,,2,41,1664,2299
8,CHIHUAHUA,16,LA CRUZ,5,8,1378,717,17,64,3,102,88,12,2,21,9,7,4,0,0,0,0,0,,,,2,136,2562,3639
8,CHIHUAHUA,17,CUAUHTEMOC,111,242,21703,9116,806,1322,880,2362,13922,1445,190,538,116,150,21,3,28,6,20,111,,,,13,2126,54878,134895
8,CHIHUAHUA,18,CUSIHUIRIACHI,13,14,1519,1050,5,28,91,46,203,10,4,7,2,18,4,1,1,0,0,5,,,,0,156,3150,5336
8,CHIHUAHUA,19,CHIHUAHUA,678,1303,199740,22793,2957,8775,4654,22397,90400,5773,1849,3076,0,0,0,0,203,40,130,556,,,,187,8371,371901,716690
8,CHIHUAHUA,20,CHINIPAS,8,16,324,1186,10,82,38,78,1402,27,29,12,1,41,2,0,1,1,1,3,,,,0,146,3384,4906
8,CHIHUAHUA,21,DELICIAS,111,215,26694,4727,480,2491,1366,5582,11581,1613,310,461,134,103,58,6,21,7,20,148,,,,20,1414,57236,118887
8,CHIHUAHUA,22,DR. BELISARIO DOMINGUEZ,8,8,256,314,211,103,12,516,182,3,2,11,1,7,6,0,0,0,0,0,,,,0,118,1742,3064
8,CHIHUAHUA,23,GALEANA,3,9,1174,183,26,458,34,163,367,247,5,10,3,3,0,0,0,2,0,2,,,,0,115,2792,4885
8,CHIHUAHUA,24,SANTA ISABEL,7,9,1300,1029,5,21,7,77,196,12,4,26,3,10,1,0,0,0,1,2,,,,0,102,2796,4323
8,CHIHUAHUA,25,GOMEZ FARIAS,15,17,472,770,32,149,55,552,626,569,14,15,2,11,1,0,0,5,3,10,,,,0,291,3577,7036
8,CHIHUAHUA,26,GRAN MORELOS,13,13,533,517,9,521,8,33,159,17,2,7,3,3,1,2,0,0,0,1,,,,0,110,1926,3189
8,CHIHUAHUA,27,GUACHOCHI,43,73,3440,6824,58,410,332,631,5539,298,371,199,6,149,8,4,5,11,17,75,,,,3,1766,20146,36612
8,CHIHUAHUA,28,GUADALUPE,8,11,709,561,7,620,62,165,462,11,5,12,1,0,0,0,2,0,10,4,,,,0,100,2731,4611
8,CHIHUAHUA,29,GUADALUPE Y CALVO,31,62,4049,8911,85,243,228,273,2730,114,106,42,2,34,5,5,4,6,5,18,,,,4,889,17753,31764
8,CHIHUAHUA,30,GUAZAPARES,13,17,2245,255,12,70,30,108,1197,80,52,11,1,50,4,1,0,1,2,5,,,,0,241,4365,6884
8,CHIHUAHUA,31,GUERRERO,67,82,4037,3129,120,249,245,2104,3822,124,54,269,19,45,12,2,3,1,9,32,,,,2,790,15068,30391
8,CHIHUAHUA,32,HIDALGO DEL PARRAL,87,166,10993,8168,369,1346,499,14406,6583,4342,315,443,73,166,18,3,22,1,16,43,,,,16,1582,49404,88756
8,CHIHUAHUA,33,HUEJOTITAN,2,3,404,428,2,5,3,83,57,20,0,2,2,2,0,0,0,0,1,0,,,,0,44,1053,1572
8,CHIHUAHUA,34,IGNACIO ZARAGOZA,13,15,444,105,87,100,32,863,759,15,8,469,3,0,0,0,0,0,1,2,,,,0,233,3121,5536
8,CHIHUAHUA,35,JANOS,11,17,1563,842,21,26,31,83,560,291,95,393,3,17,0,2,0,0,1,2,,,,1,156,4087,8150
8,CHIHUAHUA,36,JIMENEZ,36,56,4818,2149,202,390,417,2604,3740,288,53,244,15,23,4,0,3,1,3,23,,,,2,841,15820,30396
8,CHIHUAHUA,37,JUAREZ,1176,2085,104858,31835,2944,12638,8199,29835,202785,10379,3836,7167,532,413,213,25,283,46,143,1438,,,,391,12860,430820,1144519
8,CHIHUAHUA,38,JULIMES,6,9,1318,959,5,17,6,57,371,27,6,7,4,16,0,0,0,0,0,1,,,,0,81,2875,4877
8,CHIHUAHUA,39,LOPEZ,6,8,421,621,6,15,309,729,273,11,1,39,2,3,1,0,0,0,0,7,,,,1,113,2552,3535
8,CHIHUAHUA,40,MADERA,46,59,4458,595,73,123,137,188,3133,120,729,67,13,3,9,0,6,1,3,33,,,,2,516,10209,21100
8,CHIHUAHUA,41,MAGUARICHI,4,4,64,411,14,5,5,234,111,7,3,2,0,7,1,0,0,0,0,0,,,,0,62,926,1244
8,CHIHUAHUA,42,MANUEL BENAVIDES,5,5,142,58,436,199,556,7,40,3,1,2,5,0,9,4,0,2,0,4,,,,0,58,1526,2134
8,CHIHUAHUA,43,MATACHI,7,8,351,453,14,27,16,56,361,44,11,12,60,5,0,0,38,1,0,0,,,,0,162,1611,2609
8,CHIHUAHUA,44,MATAMOROS,8,11,1090,795,14,115,42,284,264,31,6,8,2,7,2,1,3,0,1,3,,,,0,131,2799,4047
8,CHIHUAHUA,45,MEOQUI,35,66,7684,1229,110,311,254,3151,2342,544,174,110,17,34,18,0,2,2,4,29,,,,8,467,16490,36319
8,CHIHUAHUA,46,MORELOS,8,12,690,279,18,21,52,18,1577,39,72,20,3,32,0,0,2,1,1,1,,,,25,366,3217,5592
8,CHIHUAHUA,47,MORIS,8,11,836,975,3,7,19,24,422,14,9,4,3,5,1,0,1,0,0,2,,,,0,63,2388,3756
8,CHIHUAHUA,48,NAMIQUIPA,44,53,2464,2937,198,208,196,360,1455,166,37,58,18,82,6,3,4,0,1,19,,,,2,452,8666,19810
8,CHIHUAHUA,49,NONOAVA,4,7,918,636,7,9,8,20,818,7,24,18,1,0,1,1,0,0,0,0,,,,1,42,2511,2891
8,CHIHUAHUA,50,NUEVO CASAS GRANDES,64,96,5827,2006,439,751,969,3198,7793,500,132,508,72,45,69,5,21,8,27,175,,,,5,868,23418,50651
8,CHIHUAHUA,51,OCAMPO,13,16,599,1589,61,207,30,133,1400,33,25,10,6,25,2,0,1,0,5,3,,,,0,169,4298,6209
8,CHIHUAHUA,52,OJINAGA,27,48,5089,4249,32,115,64,88,1543,47,9,28,18,37,5,0,3,0,4,12,,,,12,330,11685,24640
8,CHIHUAHUA,53,PRAXEDIS G. GUERRERO,9,11,548,758,23,39,40,172,1112,17,23,19,2,4,0,0,3,0,1,4,,,,2,112,2879,5547
8,CHIHUAHUA,54,RIVA PALACIO,9,16,1994,905,10,24,7,26,189,14,1,6,2,9,2,0,0,0,0,1,,,,1,103,3294,7609
8,CHIHUAHUA,55,ROSALES,16,26,3598,1090,48,102,1094,1007,479,150,16,27,10,23,3,1,0,0,0,6,,,,1,256,7911,13850
8,CHIHUAHUA,56,ROSARIO,4,5,187,913,346,18,5,65,117,12,1,3,0,2,10,1,0,0,0,0,,,,0,84,1764,2157
8,CHIHUAHUA,57,SAN FRANCISCO DE BORJA,7,8,760,612,5,8,9,25,210,0,1,12,1,4,0,1,0,0,0,2,,,,0,57,1707,2360
8,CHIHUAHUA,58,SAN FRANCISCO DE CONCHOS,6,6,590,673,12,12,5,164,221,4,6,7,3,12,5,2,1,0,0,0,,,,0,103,1820,2622
8,CHIHUAHUA,59,SAN FRANCISCO DEL ORO,11,12,320,364,13,432,419,542,520,151,15,94,2,1,1,0,3,0,2,1,,,,0,160,3040,4289
8,CHIHUAHUA,60,SANTA BARBARA,20,22,743,1556,35,108,65,1372,668,214,12,679,16,7,0,0,2,0,0,4,,,,6,229,5716,8797
8,CHIHUAHUA,61,SATEVO,13,13,1332,136,6,22,3,88,636,24,14,3,1,0,2,0,0,0,0,1,,,,0,72,2340,4051
8,CHIHUAHUA,62,SAUCILLO,32,46,5402,1273,2120,188,118,658,2026,465,49,111,21,21,28,8,4,4,2,12,,,,2,379,12891,25132
8,CHIHUAHUA,63,TEMOSACHIC,12,15,627,354,625,39,43,46,839,24,250,13,1,3,6,8,2,1,0,3,,,,2,174,3060,5198
8,CHIHUAHUA,64,EL TULE,6,6,917,100,2,9,5,37,182,10,4,2,0,0,1,0,0,0,0,0,,,,0,59,1328,2311
8,CHIHUAHUA,65,URIQUE,16,28,2307,270,58,66,86,2595,2041,83,74,54,1,8,0,1,0,0,6,4,,,,0,405,8059,13777
8,CHIHUAHUA,66,URUACHI,11,15,991,1137,8,32,20,518,427,8,22,6,4,9,0,0,1,0,0,3,,,,0,175,3361,4922
8,CHIHUAHUA,67,VALLE DE ZARAGOZA,12,14,266,760,204,292,17,746,177,22,2,4,1,6,20,4,0,2,3,1,,,,0,115,2642,4440
9,CIUDAD DE MEXICO,2,AZCAPOTZALCO,347,693,55148,25657,4460,6024,3276,4883,77072,3997,1802,10985,2226,410,88,49,530,29,169,769,,,,212,5297,203083,381922
9,CIUDAD DE MEXICO,3,COYOACAN,403,963,108983,41726,17942,7024,6325,11848,110061,3557,1747,5265,4847,755,259,155,281,33,97,914,,,,376,8334,330529,567355
9,CIUDAD DE MEXICO,4,CUAJIMALPA DE MORELOS,79,283,29000,35556,2062,4702,1743,3181,27913,2405,1230,1855,1114,277,29,110,151,34,80,324,,,,60,2634,114460,178825
9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,858,1850,99726,71480,42508,14369,10892,16032,222459,10100,5074,10219,4758,881,239,269,282,43,102,793,,,,676,16356,527258,1053246
9,CIUDAD DE MEXICO,6,IZTACALCO,299,629,42580,24999,9878,11918,2949,6042,70645,3573,1798,4823,1218,278,95,134,282,34,128,721,,,,263,5056,187414,359479
9,CIUDAD DE MEXICO,7,IZTAPALAPA,1003,2499,99761,80677,37209,25329,17841,23029,329918,14029,5243,11507,4897,991,257,294,661,72,233,2098,,,,799,23535,678380,1498985
9,CIUDAD DE MEXICO,8,LA MAGDALENA CONTRERAS,149,350,23916,27023,2379,3174,4688,3622,36399,2948,1018,2835,1333,281,36,53,0,0,0,0,,,,130,3970,113805,204324
9,CIUDAD DE MEXICO,9,MILPA ALTA,44,168,2536,14175,758,2620,2747,1689,24169,2653,603,2572,359,86,10,32,0,0,0,0,,,,61,2832,57902,111559
9,CIUDAD DE MEXICO,10,ALVARO OBREGON,442,1040,102333,44593,22797,7876,5469,10165,103323,4996,1896,8594,4413,784,304,200,681,74,201,826,,,,340,9170,329035,609663
9,CIUDAD DE MEXICO,11,TLAHUAC,145,488,14149,22067,8159,7960,4471,4127,59382,4425,1468,3140,1028,233,68,380,0,0,0,0,,,,149,5543,136749,306254
9,CIUDAD DE MEXICO,12,TLALPAN,352,935,77952,38038,7765,6481,5011,22620,105363,3685,2124,12658,3218,588,128,96,236,18,62,714,,,,431,9181,296369,559573
9,CIUDAD DE MEXICO,13,XOCHIMILCO,171,558,34015,21276,3610,6958,4041,6730,68002,2929,2098,3776,1802,378,75,47,0,0,0,0,,,,220,5641,161598,351623
9,CIUDAD DE MEXICO,14,BENITO JUAREZ,254,629,142058,23431,3706,2325,1903,6542,46199,1489,835,1946,2181,567,112,52,257,14,60,544,,,,276,3754,238251,374478
9,CIUDAD DE MEXICO,15,CUAUHTEMOC,389,838,64177,50480,7014,5194,4320,8384,86446,4667,2598,4973,3348,597,103,121,161,20,50,494,,,,497,7950,251594,487014
9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,255,554,86850,18626,2972,3059,3539,9080,60105,1726,1049,2227,1867,435,102,39,671,80,184,760,,,,198,3631,197200,323747
9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,336,698,39699,33093,13543,4651,4052,8175,97747,3809,1712,4000,2719,368,131,123,89,11,22,250,,,,294,6803,221291,404353
10,DURANGO,1,CANATLAN,37,54,3401,2182,220,3202,398,271,2142,85,243,176,86,59,3,2,19,7,11,62,,,,8,297,12874,24893
10,DURANGO,2,CANELAS,12,13,260,172,2,4,43,6,696,17,17,7,8,3,1,0,1,0,1,4,,,,0,27,1269,3158
10,DURANGO,3,CONETO DE COMONFORT,9,11,149,518,9,12,63,31,644,20,75,22,13,13,0,1,3,1,1,11,,,,1,38,1625,3362
10,DURANGO,4,CUENCAME,37,56,857,2821,529,2353,278,233,3682,120,258,155,76,35,7,16,23,17,33,71,,,,1,311,11876,26212
10,DURANGO,5,DURANGO,329,822,47616,39299,2718,3197,8085,18804,47104,4247,16301,4411,2222,1310,95,73,330,48,88,1813,,,,172,5755,203688,496019
10,DURANGO,6,SIMON BOLIVAR,15,22,1695,802,32,499,62,50,1000,40,93,32,8,30,4,0,4,1,11,17,,,,0,98,4478,7744
10,DURANGO,7,GOMEZ PALACIO,206,456,11560,25574,961,3121,1030,2428,53624,1852,514,1298,825,454,19,37,246,38,219,327,,,,47,2214,106388,264145
10,DURANGO,8,GUADALUPE VICTORIA,26,54,1589,2299,1613,2738,333,598,2526,285,733,164,67,23,14,17,11,10,19,36,,,,11,544,13630,29727
10,DURANGO,9,GUANACEVI,21,29,543,1975,18,29,69,169,642,27,25,15,23,28,0,3,2,0,3,2,,,,1,90,3664,7456
10,DURANGO,10,HIDALGO,7,10,172,439,5,157,247,45,413,60,16,22,8,6,0,1,6,2,0,12,,,,0,61,1672,3284
10,DURANGO,11,INDE,16,17,276,762,12,14,32,170,666,25,21,5,25,18,1,0,0,0,2,3,,,,0,96,2128,4437
10,DURANGO,12,LERDO,79,190,5236,16341,520,2840,765,2499,19450,1094,1185,620,384,149,8,19,81,10,36,158,,,,20,1084,52499,111442
10,DURANGO,13,MAPIMI,24,41,995,2359,156,203,284,224,2916,51,62,76,81,57,3,3,12,2,8,39,,,,30,197,7758,18810
10,DURANGO,14,MEZQUITAL,32,65,1350,5786,56,4932,730,130,4407,298,301,136,71,91,4,4,11,17,47,98,,,,20,657,19146,31935
10,DURANGO,15,NAZAS,17,21,777,537,24,124,242,192,1805,36,137,82,7,6,0,0,14,1,6,25,,,,1,125,4141,9802
10,DURANGO,16,NOMBRE DE DIOS,19,29,403,607,287,1206,856,175,1479,114,90,52,22,6,0,0,12,7,7,111,,,,1,205,5640,14937
10,DURANGO,17,NUEVO IDEAL,29,45,2628,942,83,143,180,363,2880,60,83,87,74,76,8,4,8,7,4,37,,,,1,288,7956,21351
10,DURANGO,18,OCAMPO,16,17,569,827,26,24,61,351,1654,31,45,27,16,18,1,2,6,2,1,7,,,,2,142,3812,6959
10,DURANGO,19,EL ORO,23,29,899,671,52,45,90,191,1317,34,19,10,45,40,5,1,8,0,2,10,,,,2,182,3623,9883
10,DURANGO,20,OTAEZ,14,16,431,199,7,14,24,28,985,21,33,5,3,11,0,0,2,0,0,5,,,,0,29,1797,3876
10,DURANGO,21,PANUCO DE CORONADO,16,24,670,1719,172,66,169,96,1124,43,157,71,13,20,0,2,6,2,2,28,,,,0,142,4502,10912
10,DURANGO,22,PEÑON BLANCO,14,20,493,1065,231,474,69,80,1412,43,85,14,23,14,3,7,4,5,10,20,,,,0,103,4155,8650
10,DURANGO,23,POANAS,23,40,1102,2031,232,2409,221,189,1972,195,72,102,44,23,3,3,9,2,15,26,,,,4,238,8892,20371
10,DURANGO,24,PUEBLO NUEVO,44,70,1923,4923,427,391,202,270,4176,207,167,118,98,93,7,3,6,2,11,49,,,,3,359,13435,33721
10,DURANGO,25,RODEO,19,25,417,812,762,58,86,100,1695,41,105,81,18,6,5,3,6,2,1,9,,,,0,101,4308,10205
10,DURANGO,26,SAN BERNARDO,11,13,276,379,20,13,19,104,363,12,12,6,6,11,2,0,2,0,0,1,,,,1,52,1279,2725
10,DURANGO,27,SAN DIMAS,33,42,1949,931,55,110,104,139,2473,74,91,52,21,30,1,0,8,1,6,12,,,,0,142,6199,13462
10,DURANGO,28,SAN JUAN DE GUADALUPE,12,15,154,485,40,314,100,58,1268,36,73,6,2,1,2,0,3,3,11,17,,,,0,67,2640,4444
10,DURANGO,29,SAN JUAN DEL RIO,22,27,480,1880,11,58,69,167,1247,67,74,32,24,21,0,1,2,1,3,4,,,,1,125,4267,10099
10,DURANGO,30,SAN LUIS DEL CORDERO,4,5,153,69,4,17,51,35,517,8,17,5,5,1,1,0,7,0,5,2,,,,0,18,915,1911
10,DURANGO,31,SAN PEDRO DEL GALLO,5,6,113,179,5,7,84,8,361,7,4,1,1,4,0,0,0,1,0,14,,,,0,9,798,1486
10,DURANGO,32,SANTA CLARA,8,12,197,578,258,357,73,52,858,26,118,14,29,8,3,2,6,2,2,9,,,,0,84,2676,5263
10,DURANGO,33,SANTIAGO PAPASQUIARO,58,84,6518,2867,201,239,311,265,4617,151,114,404,115,174,6,4,9,5,8,52,,,,3,555,16618,38119
10,DURANGO,34,SUCHIL,10,13,447,416,48,328,131,81,957,25,22,21,10,7,1,0,1,3,5,20,,,,3,71,2597,5485
10,DURANGO,35,TAMAZULA,29,37,551,2835,23,38,91,140,3989,75,103,17,20,41,3,1,4,0,5,14,,,,0,170,8120,16886
10,DURANGO,36,TEPEHUANES,23,30,493,1823,19,62,81,70,1507,44,32,44,15,15,0,0,6,0,0,16,,,,2,127,4356,10244
10,DURANGO,37,TLAHUALILO,23,34,618,2073,111,120,113,194,3696,34,65,30,24,18,0,3,15,0,6,39,,,,1,116,7276,15380
10,DURANGO,38,TOPIA,13,16,428,308,15,34,40,26,919,45,18,8,14,15,0,0,0,0,1,8,,,,0,65,1944,5850
10,DURANGO,39,VICENTE GUERRERO,16,31,1123,1059,157,821,209,267,2206,66,26,35,30,29,2,0,6,4,8,45,,,,3,206,6302,18158
11,GUANAJUATO,1,ABASOLO,50,118,9581,6488,174,1616,613,620,6658,397,3893,2017,0,0,0,0,2,2,7,9,,,,5,843,32925,69147
11,GUANAJUATO,2,ACAMBARO,90,177,12581,2642,1472,1493,1501,1707,11433,731,799,966,0,0,0,0,0,0,0,0,,,,121,1825,37271,96534
11,GUANAJUATO,3,SAN MIGUEL DE ALLENDE,103,234,17634,15986,1748,2238,1578,1331,15351,1787,710,1878,0,0,0,0,0,0,0,0,,,,34,1977,62252,135343
11,GUANAJUATO,4,APASEO EL ALTO,44,94,7097,1203,232,3486,168,3676,4075,603,333,131,0,0,0,0,0,0,0,0,,,,12,807,21823,51218
11,GUANAJUATO,5,APASEO EL GRANDE,43,119,8902,1310,630,3443,778,779,6148,2875,713,1153,0,0,0,0,0,0,0,0,,,,62,965,27758,70805
11,GUANAJUATO,6,ATARJEA,5,11,1737,77,16,156,16,21,1237,52,84,35,0,0,0,0,0,0,0,0,,,,1,157,3589,4483
11,GUANAJUATO,7,CELAYA,247,642,64239,15925,2613,6350,5016,5960,50417,2412,1325,2197,0,0,0,0,0,0,0,0,,,,113,4100,160667,390227
11,GUANAJUATO,8,MANUEL DOBLADO,42,65,8110,6205,629,362,54,518,1437,80,22,41,0,0,0,0,0,0,0,0,,,,6,344,17808,32810
11,GUANAJUATO,9,COMONFORT,43,106,8035,1533,492,1411,2656,980,6338,485,539,1317,0,0,0,0,0,0,0,0,,,,44,1080,24910,62381
11,GUANAJUATO,10,CORONEO,10,18,2669,306,768,447,45,129,849,57,21,41,0,0,0,0,0,0,0,0,,,,3,260,5595,9587
11,GUANAJUATO,11,CORTAZAR,55,132,12389,1577,3957,2230,809,820,8837,2226,1635,680,0,0,0,0,0,0,0,0,,,,24,993,36177,76654
11,GUANAJUATO,12,CUERAMARO,21,41,4098,3578,98,212,159,829,2387,69,49,61,0,0,0,0,1,1,2,8,,,,4,375,11931,23930
11,GUANAJUATO,13,DOCTOR MORA,12,32,3212,166,726,868,98,89,3267,1299,253,689,0,0,0,0,0,0,0,0,,,,6,351,11024,19214
11,GUANAJUATO,14,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,71,195,19372,11634,630,3177,669,1452,7522,1943,673,3819,0,0,0,0,0,0,0,0,,,,98,3296,54285,118328
11,GUANAJUATO,15,GUANAJUATO,102,248,33099,6004,1378,1891,766,2533,10493,444,566,1969,0,0,0,0,0,0,0,0,,,,43,1822,61008,145506
11,GUANAJUATO,16,HUANIMARO,13,29,2771,188,70,2000,48,298,3160,107,666,69,0,0,0,0,1,0,7,1,,,,1,189,9576,17055
11,GUANAJUATO,17,IRAPUATO,249,712,79894,16670,2305,3835,1577,7018,51978,1700,1630,1738,0,0,0,0,0,0,0,0,,,,229,4459,173033,439889
11,GUANAJUATO,18,JARAL DEL PROGRESO,26,51,5045,1588,376,647,330,379,4480,372,2985,218,0,0,0,0,0,4,3,4,,,,17,853,17301,30077
11,GUANAJUATO,19,JERECUARO,56,82,4318,7630,168,360,139,1233,4555,510,206,109,0,0,0,0,0,0,0,0,,,,5,901,20134,42127
11,GUANAJUATO,20,LEON,736,1941,317832,41074,4416,18775,3794,17201,113739,4623,2476,4490,0,0,0,0,0,0,0,0,,,,345,10896,539661,1184640
11,GUANAJUATO,21,MOROLEON,35,78,5526,1660,686,1318,318,5543,5096,406,69,162,0,0,0,0,0,0,0,0,,,,6,583,21373,45022
11,GUANAJUATO,22,OCAMPO,18,37,2087,3501,81,1363,652,836,1192,108,53,75,0,0,0,0,0,0,0,0,,,,13,566,10527,18771
11,GUANAJUATO,23,PENJAMO,114,230,16765,4463,535,5125,496,801,14014,422,234,365,0,0,0,0,0,0,0,0,,,,16,1516,44752,129055
